c1	c2	num
Switzerland	Ukraine	48
Switzerland	United Arab Emirates	270
Switzerland	United Kingdom	1041
Switzerland	United States	2340
Switzerland	United States Minor Outlying Islands	0
Switzerland	Uruguay	26
Switzerland	Uzbekistan	8
Switzerland	Vanuatu	0
Switzerland	Venezuela	37
Switzerland	Vietnam	32
Switzerland	Wallis and Futuna Islands	0
Switzerland	West Bank	3
Switzerland	Yemen	7
Switzerland	Zambia	1
Switzerland	Zimbabwe	1
Syria	Afghanistan	0
Syria	Albania	0
Syria	Algeria	3
Syria	Angola	0
Syria	Anguilla	0
Syria	Antigua and Barbuda	0
Syria	Argentina	0
Syria	Armenia	0
Syria	Aruba	0
Syria	Australia	0
Syria	Austria	3
Syria	Azerbaijan	0
Syria	Bahrain	0
Syria	Bangladesh	0
Syria	Barbados	0
Syria	Belarus	0
Syria	Belgium	0
Syria	Benin	0
Syria	Bhutan	0
Syria	Bolivia	0
Syria	Bosnia and Herzegovina	0
Syria	Brazil	1
Syria	Bulgaria	1
Syria	Burkina Faso	0
Syria	Cabo Verde	0
Syria	Cameroon	0
Syria	Canada	0
Syria	Chad	0
Syria	Chile	0
Syria	China	2
Syria	Colombia	0
Syria	Comoros	0
Syria	Congo, Republic of the	0
Syria	Costa Rica	0
Syria	Cote d'Ivoire	0
Syria	Croatia	0
Syria	Cuba	0
Syria	Cyprus	1
Syria	Czech Republic	0
Syria	Dem. People's Korea, South	0
Syria	Denmark	0
Syria	Djibouti	0
Syria	Dominican Republic	0
Syria	Ecuador	0
Syria	Egypt	8
Syria	Equatorial Guinea	0
Syria	Eritrea	0
Syria	Estonia	0
Syria	Ethiopia	0
Syria	Finland	0
Syria	France	10
Syria	Gabon	0
Syria	Gambia, The	0
Syria	Georgia	0
Syria	Germany	31
Syria	Ghana	0
Syria	Greece	1
Syria	Guatemala	0
Syria	Guinea	0
Syria	Guinea-Bissau	0
Syria	Haiti	0
Syria	Honduras	0
Syria	Hong Kong	0
Syria	Hungary	0
Syria	India	0
Syria	Indonesia	0
Syria	Iran	0
Syria	Iraq	4599
Syria	Ireland	0
Syria	Israel	631
Syria	Italy	32
Syria	Japan	1
Syria	Jordan	2887
Syria	Kazakhstan	0
Syria	Kenya	0
Syria	Korea, South	3
Syria	Kuwait	3
Syria	Kyrgyzstan	0
Syria	Latvia	0
Syria	Lebanon	3071
Syria	Liberia	0
Syria	Libya	3
Syria	Lithuania	0
Syria	Luxembourg	0
Syria	Macedonia	0
Syria	Madagascar	0
Syria	Malawi	0
Syria	Malaysia	0
Syria	Mali	0
Syria	Malta	0
Syria	Mauritania	0
Syria	Mexico	0
Syria	Moldova	0
Syria	Mongolia	0
Syria	Morocco	1
Syria	Mozambique	0
Syria	Netherlands	8
Syria	New Zealand	0
Syria	Niger	0
Syria	Nigeria	0
Syria	Norway	0
Syria	Oman	0
Syria	Pakistan	0
Syria	Paraguay	0
Syria	Peru	0
Syria	Philippines	0
Syria	Poland	1
Syria	Portugal	0
Syria	Qatar	1
Syria	Romania	0
Syria	Russia	1
Syria	Rwanda	0
Syria	Saint Vincent and the Grenadines	0
Syria	Saudi Arabia	11
Syria	Senegal	0
Syria	Serbia	0
Syria	Seychelles	0
Syria	Sierra Leone	0
Syria	Singapore	0
Syria	Slovakia	0
Syria	Slovenia	0
Syria	Somalia	0
Syria	South Africa	0
Syria	Spain	5
Syria	Sri Lanka	0
Syria	Sudan	2
Syria	Suriname	0
Syria	Sweden	0
Syria	Switzerland	0
Syria	Tajikistan	0
Syria	Tanzania	0
Syria	Thailand	0
Syria	Togo	0
Syria	Trinidad and Tobago	0
Syria	Tunisia	1
Syria	Turkey	6843
Syria	Turkmenistan	0
Syria	Uganda	0
Syria	Ukraine	1
Syria	United Arab Emirates	2
Syria	United Kingdom	3
Syria	United States	8
Syria	Uzbekistan	0
Syria	Venezuela	0
Syria	Vietnam	0
Syria	Yemen	2
Syria	Zimbabwe	0
Tajikistan	Afghanistan	2645
Tajikistan	Austria	0
Tajikistan	Azerbaijan	0
Tajikistan	Belarus	0
Tajikistan	Belgium	1
Tajikistan	Bulgaria	0
Tajikistan	Canada	0
Tajikistan	China	930
Tajikistan	Congo, Republic of the	0
Tajikistan	Djibouti	0
Tajikistan	Egypt	0
Tajikistan	Equatorial Guinea	0
Tajikistan	Estonia	0
Tajikistan	France	0
Tajikistan	Georgia	0
Tajikistan	Germany	0
Tajikistan	Greece	1
Tajikistan	Hungary	0
Tajikistan	Italy	3
Tajikistan	Kazakhstan	1
Tajikistan	Kyrgyzstan	1918
Tajikistan	Latvia	2
Tajikistan	Malta	0
Tajikistan	Netherlands	27
Tajikistan	Poland	0
Tajikistan	Portugal	0
Tajikistan	Romania	0
Tajikistan	Russia	39
Tajikistan	Slovakia	1
Tajikistan	Somalia	0
Tajikistan	Spain	0
Tajikistan	Sweden	0
Tajikistan	Switzerland	7
Tajikistan	Turkmenistan	1
Tajikistan	Ukraine	0
Tajikistan	United Kingdom	1
Tajikistan	United States	0
Tajikistan	Uzbekistan	2573
Tanzania	Albania	0
Tanzania	Algeria	0
Tanzania	Andorra	0
Tanzania	Angola	5
Tanzania	Antigua and Barbuda	0
Tanzania	Argentina	0
Tanzania	Armenia	0
Tanzania	Aruba	0
Tanzania	Australia	1
Tanzania	Austria	0
Tanzania	Azerbaijan	0
Tanzania	Bahrain	1
Tanzania	Bangladesh	2
Tanzania	Barbados	0
Tanzania	Belarus	0
Tanzania	Belgium	16
Tanzania	Belize	0
Tanzania	Benin	0
Tanzania	Botswana	0
Tanzania	Brazil	0
Tanzania	Bulgaria	0
Tanzania	Burkina Faso	1
Tanzania	Burma	0
Tanzania	Burundi	7035
Tanzania	Cambodia	0
Tanzania	Cameroon	0
Tanzania	Canada	2
Tanzania	Cayman Islands	0
Tanzania	Central African Republic	0
Tanzania	Chad	0
Tanzania	Chile	0
Tanzania	China	54
Tanzania	Colombia	0
Tanzania	Comoros	0
Tanzania	Congo, Democratic Republic of the	5757
Tanzania	Congo, Republic of the	14
Tanzania	Cote d'Ivoire	0
Tanzania	Croatia	0
Tanzania	Cuba	0
Tanzania	Curaçao	0
Tanzania	Cyprus	0
Tanzania	Czech Republic	0
Tanzania	Dem. People's Korea, South	0
Tanzania	Denmark	2
Tanzania	Djibouti	0
Tanzania	Ecuador	0
Tanzania	Egypt	0
Tanzania	Eritrea	0
Tanzania	Estonia	0
Tanzania	Ethiopia	0
Tanzania	Fiji	0
Tanzania	Finland	1
Tanzania	France	3
Tanzania	Gabon	0
Tanzania	Gambia, The	0
Tanzania	Georgia	0
Tanzania	Germany	29
Tanzania	Ghana	0
Tanzania	Greece	0
Tanzania	Grenada	0
Tanzania	Guinea	0
Tanzania	Haiti	0
Tanzania	Holy See (Vatican City)	0
Tanzania	Hong Kong	5
Tanzania	Hungary	0
Tanzania	Iceland	1
Tanzania	India	58
Tanzania	Indonesia	5
Tanzania	Iran	0
Tanzania	Iraq	0
Tanzania	Ireland	0
Tanzania	Israel	2
Tanzania	Italy	10
Tanzania	Jamaica	0
Tanzania	Japan	40
Tanzania	Jordan	0
Tanzania	Kenya	9286
Tanzania	Kiribati	0
Tanzania	Korea, South	1
Tanzania	Kuwait	0
Tanzania	Latvia	0
Tanzania	Lebanon	0
Tanzania	Liberia	0
Tanzania	Libya	0
Tanzania	Lithuania	0
Tanzania	Luxembourg	0
Tanzania	Macau	0
Tanzania	Madagascar	0
Tanzania	Malawi	6115
Tanzania	Malaysia	0
Tanzania	Mali	0
Tanzania	Malta	0
Tanzania	Mauritania	0
Tanzania	Mauritius	0
Tanzania	Mexico	0
Tanzania	Moldova	0
Tanzania	Morocco	0
Tanzania	Mozambique	10033
Tanzania	N. Mariana Islands	0
Tanzania	Namibia	1
Tanzania	Nauru	0
Tanzania	Netherlands	11
Tanzania	New Zealand	0
Tanzania	Nicaragua	0
Tanzania	Niger	0
Tanzania	Nigeria	1
Tanzania	Norway	1
Tanzania	Oman	0
Tanzania	Pakistan	1
Tanzania	Panama	0
Tanzania	Papua New Guinea	0
Tanzania	Peru	0
Tanzania	Philippines	0
Tanzania	Poland	0
Tanzania	Portugal	3
Tanzania	Qatar	0
Tanzania	Romania	0
Tanzania	Russia	2
Tanzania	Rwanda	2663
Tanzania	Saint Helena	0
Tanzania	Sao Tome and Principe	0
Tanzania	Saudi Arabia	2
Tanzania	Senegal	0
Tanzania	Serbia	0
Tanzania	Seychelles	0
Tanzania	Sierra Leone	0
Tanzania	Singapore	10
Tanzania	Slovakia	0
Tanzania	Slovenia	0
Tanzania	Solomon Islands	0
Tanzania	Somalia	0
Tanzania	South Africa	7
Tanzania	South Sudan	0
Tanzania	Spain	4
Tanzania	Sri Lanka	0
Tanzania	Sudan	1
Tanzania	Suriname	0
Tanzania	Swaziland	1
Tanzania	Sweden	1
Tanzania	Switzerland	4
Tanzania	Syria	0
Tanzania	Thailand	3
Tanzania	Togo	0
Tanzania	Tokelau	0
Tanzania	Trinidad and Tobago	0
Tanzania	Tunisia	0
Tanzania	Turkey	1
Tanzania	Tuvalu	0
Tanzania	Uganda	4676
Tanzania	Ukraine	0
Tanzania	United Arab Emirates	15
Tanzania	United Kingdom	10
Tanzania	United States	11
Tanzania	Vietnam	6
Tanzania	Yemen	0
Tanzania	Zambia	4227
Tanzania	Zimbabwe	1
Thailand	Afghanistan	16
Thailand	Albania	1
Thailand	Algeria	29
Thailand	American Samoa	0
Thailand	Andorra	0
Thailand	Angola	20
Thailand	Anguilla	0
Thailand	Antigua and Barbuda	0
Thailand	Argentina	93
Thailand	Armenia	0
Thailand	Aruba	0
Thailand	Australia	896
Thailand	Austria	19
Thailand	Azerbaijan	1
Thailand	Bahamas, The	0
Thailand	Bahrain	19
Thailand	Bangladesh	75
Thailand	Barbados	1
Thailand	Belarus	3
Thailand	Belgium	146
Thailand	Belize	0
Thailand	Benin	44
Thailand	Bermuda	0
Thailand	Bhutan	2
Thailand	Bolivia	5
Thailand	Bonaire	0
Thailand	Bosnia and Herzegovina	0
Thailand	Botswana	0
Thailand	Br. Virgin Islands	0
Thailand	Brazil	199
Thailand	Bulgaria	3
Thailand	Burkina Faso	2
Thailand	Burma	29184
Thailand	Burundi	0
Thailand	Cabo Verde	1
Thailand	Cambodia	10107
Thailand	Cameroon	14
Thailand	Canada	131
Thailand	Cayman Islands	0
Thailand	Central African Republic	0
Thailand	Chad	0
Thailand	Chile	55
Thailand	China	2405
Thailand	Cocos Islands	0
Thailand	Colombia	22
Thailand	Comoros	0
Thailand	Congo, Democratic Republic of the	0
Thailand	Congo, Republic of the	10
Thailand	Cook Islands	0
Thailand	Costa Rica	11
Thailand	Cote d'Ivoire	23
Thailand	Croatia	3
Thailand	Cuba	0
Thailand	Curaçao	1
Thailand	Cyprus	2
Thailand	Czech Republic	64
Thailand	Dem. People's Korea, South	9
Thailand	Denmark	37
Thailand	Djibouti	6
Thailand	Dominica	0
Thailand	Dominican Republic	6
Thailand	Ecuador	25
Thailand	Egypt	80
Thailand	El Salvador	5
Thailand	Equatorial Guinea	1
Thailand	Eritrea	1
Thailand	Estonia	7
Thailand	Ethiopia	5
Thailand	FS Micronesia	0
Thailand	Faroe Islands	0
Thailand	Fiji	6
Thailand	Finland	29
Thailand	Fr. South Antarctic Terr.	0
Thailand	France	152
Thailand	French Polynesia	2
Thailand	Gabon	5
Thailand	Gambia, The	2
Thailand	Georgia	4
Thailand	Germany	355
Thailand	Ghana	27
Thailand	Gibraltar	0
Thailand	Greece	11
Thailand	Greenland	0
Thailand	Grenada	0
Thailand	Guam	1
Thailand	Guatemala	11
Thailand	Guinea	1
Thailand	Guinea-Bissau	0
Thailand	Guyana	1
Thailand	Haiti	1
Thailand	Heard Island and McDonald Islands	0
Thailand	Holy See (Vatican City)	0
Thailand	Honduras	7
Thailand	Hong Kong	1075
Thailand	Hungary	39
Thailand	Iceland	1
Thailand	India	452
Thailand	Indonesia	945
Thailand	Iran	29
Thailand	Iraq	65
Thailand	Ireland	37
Thailand	Israel	60
Thailand	Italy	128
Thailand	Jamaica	3
Thailand	Japan	1952
Thailand	Jordan	23
Thailand	Kazakhstan	5
Thailand	Kenya	18
Thailand	Kiribati	0
Thailand	Korea, South	405
Thailand	Kuwait	37
Thailand	Kyrgyzstan	0
Thailand	Laos	22361
Thailand	Latvia	3
Thailand	Lebanon	19
Thailand	Lesotho	0
Thailand	Liberia	1
Thailand	Libya	36
Thailand	Lithuania	4
Thailand	Luxembourg	1
Thailand	Macau	2
Thailand	Macedonia	0
Thailand	Madagascar	4
Thailand	Malawi	0
Thailand	Malaysia	8254
Thailand	Maldives	7
Thailand	Mali	1
Thailand	Malta	2
Thailand	Marshall Islands	0
Thailand	Mauritania	3
Thailand	Mauritius	8
Thailand	Mexico	164
Thailand	Moldova	0
Thailand	Mongolia	1
Thailand	Montenegro	0
Thailand	Morocco	13
Thailand	Mozambique	13
Thailand	N. Mariana Islands	0
Thailand	Namibia	1
Thailand	Nauru	0
Thailand	Nepal	5
Thailand	Netherlands	391
Thailand	New Caledonia	6
Thailand	New Zealand	102
Thailand	Nicaragua	6
Thailand	Niger	5
Thailand	Nigeria	36
Thailand	Norway	17
Thailand	Oman	66
Thailand	Pakistan	83
Thailand	Palau	0
Thailand	Panama	21
Thailand	Papua New Guinea	16
Thailand	Paraguay	6
Thailand	Peru	43
Thailand	Philippines	445
Thailand	Poland	53
Thailand	Portugal	13
Thailand	Qatar	33
Thailand	Romania	12
Thailand	Russia	103
Thailand	Rwanda	0
Thailand	Saint Helena	0
Thailand	Saint Kitts and Nevis	0
Thailand	Saint Lucia	0
Thailand	Saint Vincent and the Grenadines	0
Thailand	Samoa	1
Thailand	San Marino	0
Thailand	Sao Tome and Principe	0
Thailand	Saudi Arabia	263
Thailand	Senegal	14
Thailand	Serbia	1
Thailand	Seychelles	1
Thailand	Sierra Leone	1
Thailand	Singapore	921
Thailand	Slovakia	15
Thailand	Slovenia	4
Thailand	Solomon Islands	1
Thailand	Somalia	2
Thailand	South Africa	230
Thailand	South Georgia and the South Sandwich Islands	0
Thailand	South Sudan	0
Thailand	Spain	71
Thailand	Sri Lanka	37
Thailand	Sudan	16
Thailand	Suriname	2
Thailand	Swaziland	1
Thailand	Sweden	47
Thailand	Switzerland	89
Thailand	Syria	5
Thailand	Tajikistan	0
Thailand	Tanzania	11
Thailand	Timor-Leste	1
Thailand	Togo	10
Thailand	Tokelau	0
Thailand	Tonga	0
Thailand	Trinidad and Tobago	11
Thailand	Tunisia	11
Thailand	Turkey	99
Thailand	Turkmenistan	1
Thailand	Turks and Caicos Islands	0
Thailand	Tuvalu	0
Thailand	Uganda	2
Thailand	Ukraine	11
Thailand	United Arab Emirates	272
Thailand	United Kingdom	334
Thailand	United States	2032
Thailand	United States Minor Outlying Islands	0
Thailand	Uruguay	5
Thailand	Uzbekistan	2
Thailand	Vanuatu	1
Thailand	Venezuela	13
Thailand	Vietnam	634
Thailand	Wallis and Futuna Islands	0
Thailand	West Bank	0
Thailand	Western Sahara	0
Thailand	Yemen	25
Thailand	Zambia	1
Thailand	Zimbabwe	0
Timor-Leste	Armenia	0
Timor-Leste	Australia	0
Timor-Leste	Austria	0
Timor-Leste	Belgium	0
Timor-Leste	Brazil	0
Timor-Leste	Cambodia	0
Timor-Leste	Canada	0
Timor-Leste	China	0
Timor-Leste	Cyprus	0
Timor-Leste	Denmark	0
Timor-Leste	Ethiopia	0
Timor-Leste	Fiji	0
Timor-Leste	Germany	0
Timor-Leste	Haiti	0
Timor-Leste	Hong Kong	0
Timor-Leste	India	0
Timor-Leste	Indonesia	1203
Timor-Leste	Italy	0
Timor-Leste	Japan	0
Timor-Leste	Kenya	0
Timor-Leste	Korea, South	0
Timor-Leste	Lebanon	0
Timor-Leste	Liberia	0
Timor-Leste	Libya	0
Timor-Leste	Malaysia	0
Timor-Leste	Mali	0
Timor-Leste	Netherlands	0
Timor-Leste	New Zealand	0
Timor-Leste	Pakistan	0
Timor-Leste	Papua New Guinea	0
Timor-Leste	Philippines	0
Timor-Leste	Poland	0
Timor-Leste	Portugal	0
Timor-Leste	Russia	0
Timor-Leste	Singapore	0
Timor-Leste	South Africa	0
Timor-Leste	Spain	0
Timor-Leste	Sudan	0
Timor-Leste	Switzerland	0
Timor-Leste	Thailand	0
Timor-Leste	Uganda	0
Timor-Leste	United Kingdom	0
Timor-Leste	United States	0
Timor-Leste	Vanuatu	0
Timor-Leste	Zimbabwe	0
Togo	Algeria	0
Togo	Angola	0
Togo	Bangladesh	1
Togo	Belgium	0
Togo	Benin	2557
Togo	Burkina Faso	529
Togo	Cameroon	0
Togo	Canada	0
Togo	Central African Republic	0
Togo	Chad	0
Togo	China	1
Togo	Congo, Democratic Republic of the	0
Togo	Congo, Republic of the	0
Togo	Cote d'Ivoire	2
Togo	Cuba	2
Togo	Curaçao	0
Togo	Denmark	0
Togo	Equatorial Guinea	0
Togo	Ethiopia	0
Togo	France	4
Togo	Gabon	5
Togo	Gambia, The	0
Togo	Germany	1
Togo	Ghana	4303
Togo	Greece	0
Togo	Guinea	0
Togo	Guinea-Bissau	0
Togo	India	1
Togo	Indonesia	1
Togo	Ireland	0
Togo	Italy	0
Togo	Japan	0
Togo	Kenya	0
Togo	Korea, South	0
Togo	Laos	0
Togo	Lebanon	0
Togo	Liberia	0
Togo	Libya	0
Togo	Macau	0
Togo	Madagascar	0
Togo	Malawi	0
Togo	Malaysia	0
Togo	Mali	2
Togo	Mauritania	0
Togo	Morocco	0
Togo	Mozambique	0
Togo	Namibia	0
Togo	Netherlands	1
Togo	Niger	10
Togo	Nigeria	10
Togo	Norway	0
Togo	Pakistan	0
Togo	Panama	0
Togo	Poland	0
Togo	Portugal	0
Togo	Russia	0
Togo	Rwanda	0
Togo	Sao Tome and Principe	0
Togo	Senegal	1
Togo	Sierra Leone	0
Togo	Singapore	0
Togo	South Africa	0
Togo	Spain	1
Togo	Sudan	0
Togo	Swaziland	0
Togo	Sweden	0
Togo	Switzerland	0
Togo	Tanzania	0
Togo	Thailand	0
Togo	Tunisia	0
Togo	Turkey	0
Togo	Uganda	0
Togo	Ukraine	0
Togo	United Arab Emirates	0
Togo	United Kingdom	0
Togo	United States	0
Togo	Vietnam	1
Tonga	American Samoa	0
Tonga	Armenia	0
Tonga	Australia	0
Tonga	Canada	0
Tonga	China	0
Tonga	Dem. People's Korea, South	0
Tonga	Fiji	0
Tonga	France	0
Tonga	Germany	0
Tonga	Hong Kong	0
Tonga	India	0
Tonga	Indonesia	0
Tonga	Ireland	0
Tonga	Israel	0
Tonga	Italy	0
Tonga	Japan	0
Tonga	Kiribati	0
Tonga	Korea, South	0
Tonga	Laos	0
Tonga	Malaysia	0
Tonga	Nauru	0
Tonga	Netherlands	0
Tonga	New Caledonia	0
Tonga	New Zealand	0
Tonga	Niue	0
Tonga	Papua New Guinea	0
Tonga	Philippines	0
Tonga	Portugal	0
Tonga	Samoa	0
Tonga	Singapore	0
Tonga	Slovakia	0
Tonga	Solomon Islands	0
Tonga	South Africa	0
Tonga	Thailand	0
Tonga	Tokelau	0
Tonga	Tunisia	0
Tonga	United Arab Emirates	0
Tonga	United Kingdom	0
Tonga	United States	0
Tonga	Vanuatu	0
Tonga	Vietnam	0
Trinidad and Tobago	American Samoa	0
Trinidad and Tobago	Angola	0
Trinidad and Tobago	Anguilla	1
Trinidad and Tobago	Antigua and Barbuda	13
Trinidad and Tobago	Argentina	9
Trinidad and Tobago	Aruba	1
Trinidad and Tobago	Australia	0
Trinidad and Tobago	Austria	0
Trinidad and Tobago	Azerbaijan	0
Trinidad and Tobago	Bahamas, The	1
Trinidad and Tobago	Bahrain	0
Trinidad and Tobago	Bangladesh	0
Trinidad and Tobago	Barbados	39
Trinidad and Tobago	Belgium	4
Trinidad and Tobago	Belize	2
Trinidad and Tobago	Benin	0
Trinidad and Tobago	Bermuda	1
Trinidad and Tobago	Bolivia	0
Trinidad and Tobago	Br. Indian Ocean Terr.	0
Trinidad and Tobago	Br. Virgin Islands	1
Trinidad and Tobago	Brazil	22
Trinidad and Tobago	Cabo Verde	0
Trinidad and Tobago	Canada	18
Trinidad and Tobago	Cayman Islands	1
Trinidad and Tobago	Chile	15
Trinidad and Tobago	China	3
Trinidad and Tobago	Colombia	30
Trinidad and Tobago	Comoros	0
Trinidad and Tobago	Congo, Democratic Republic of the	0
Trinidad and Tobago	Costa Rica	13
Trinidad and Tobago	Cuba	2
Trinidad and Tobago	Cyprus	0
